"","SRR7457551","SRR7457552","SRR7457555","SRR7457556","SRR7457559","SRR7457560"
"1700072G22Rik",0,0,0,5.98666618666667,0,0
"1700072O05Rik",0,0,0,0,0,0
"1700073E17Rik",0,0,0,0,0,0
"1700074A21Rik",0,0,0,0,0,0
"1700074H08Rik",0,0,0,0,0,0
"1700074P13Rik",0,0,0,0,0,0
"1700080E11Rik",0,0,0,0,0,0
"1700080G11Rik",0,0,0,0,0,0
"1700080N15Rik",0,0,0,0,0,0
"1700080O16Rik",0,0,0,0,0,0
"1700081H04Rik",0,0,0,0,0,0
"1700082M22Rik",0,0,0,0,0,0
"1700083H02Rik",0,0,0,0,0,0
"1700084C06Rik",14.33999,19.23525,16.45168,16.94962,25.73397,16.9434
"1700084E18Rik",1.76757749333333,6.21200045333333,1.40172661333333,4.35390422666667,0.49819112,6.56600146666667
"1700084F23Rik",0,0,0,0,0,0
"1700084J12Rik",0,0.50666552,0,1.25332946666667,0,0
"1700084M14Rik",0,0,0,0,0,0
"1700085C21Rik",0,0,0,0,0,0
"1700086D15Rik",0,0,0,0,0,0
"1700086L19Rik",0,0,0,0,0,0
"1700086O06Rik",31.6400536533333,14.2267487466667,16.3874616666667,20.3700834,12.6669715466667,10.1066722666667
"1700086P04Rik",0,1.93333817333333,0,0,0,2.01333169333333
"1700087M22Rik",0,0,0,0,0,0
"1700088E04Rik",14.1378013333333,7.18260033333333,18.4289453333333,10.2202246666667,9.573157,14.5834846666667
"1700091H14Rik",0,0,0,0,0,0
"1700092C02Rik",0,0,0,0,0,0
"1700092C10Rik",0,0,0,0,0,0
"1700092C17Rik",0,0,0,0,0,0
"1700092E19Rik",0,0,0,0,0,0
"1700092K14Rik",0,0,0,0,0,0
"1700092M07Rik",3.81333590666667,1.72000178666667,0,1.01333414666667,0,0.973330946666667
"1700093J21Rik",0,0,0,0,0,0
"1700093K21Rik",0,0,0,1.98667168,0,0
"1700094J05Rik",1.01333461333333,3.03999893333333,0,0,0.999998293333333,0.506667306666667
"1700094M24Rik",0,0,0,0,0,0
"1700095A13Rik",0,0,0,0,0,0
"1700095A21Rik",0.506848533333333,0.202183533333333,0,0,0.50666324,0
"1700095B10Rik",0,0,0,0,0,0
"1700095J03Rik",0,0,0,0,0,0
"1700095J07Rik",0,0,0,0,0,0
"1700095J12Rik",2.29333764,0,2.37333653333333,4.38666330666667,3.01333750666667,0
"1700095K22Rik",0,0,0,0,0,0
"1700096J18Rik",0,0,0,0,0,0
"1700096K18Rik",22.7600048266667,22.9333410133333,20.3866697066667,15.4400066133333,28.0666589333333,11.9999977066667
"1700097M23Rik",0,0,1.01332730666667,0,0,0
"1700097N02Rik",0,0,0,0,0,0
"1700099I09Rik",0,0,0,0,0,0
"1700100L14Rik",0,0,0,0,0,0
"1700101I11Rik",3.79712096,3.32259914666667,7.72532570666667,20.0590821333333,0,4.67239104
"1700101I19Rik",0,0,0,0,0,0
"1700101O22Rik",0,0,0,0,0,0
"1700102F20Rik",0,0,0,0,0,0
"1700102P08Rik",10.35999896,12.6399938,10.65333472,13.3733332,21.74667308,13.22666532
"1700104B16Rik",0,0,0,0,0,0
"1700105P06Rik",0.882621386666667,3.94437749333333,2.04930618666667,1.98204106666667,0.590312266666667,0
"1700108F19Rik",0,0,0,0.246669066666667,0,0
"1700108J01Rik",0,0,0,0,0,0
"1700108N11Rik",0,0,0,0,0,0
"1700109G14Rik",2.56000090666667,2.00000008,0,2.58666234666667,0,1.14666309333333
"1700109G15Rik",0,0,0,0,0,0
"1700109H08Rik",65.7104479866667,49.0720988533333,230.884097866667,123.3401152,93.0347490133333,70.2706528666667
"1700109I08Rik",0,0,0,0,0,0
"1700109K24Rik",0,0,0,0,0,0
"1700110C19Rik",4.07999768,3.26667112,0,1.86666648,2.94666924,14.42667096
"1700110I01Rik",0,0,0,0,0,0
"1700110I07Rik",0.94666572,1.84000068,0.90666576,3.53333232,1.76000076,1.01333232
"1700110K17Rik",0,0,9.29863812,7.2161388,0,0
"1700111E14Rik",0,0,0,0,0,0
"1700111N16Rik",0,0,0,0,0,0
"1700112D23Rik",0,0.85333248,0,1.00000264,0,0
"1700112E06Rik",314.106682266667,291.28000088,223.813332853333,205.1333306,188.18666872,169.773332893333
"1700112H15Rik",0,0,0,0,0,0
"1700112J05Rik",0,0,4.02666368,0,0,0
"1700112J16Rik",0,0,0,0,0,0
"1700112K13Rik",0,0,0,0,0,0
"1700113A16Rik",14.64827756,10.64082784,6.17850156,9.325968,4.16556112,8.36047605333333
"1700113B19Rik",0,0,0,0,0,0
"1700113H08Rik",0,0,0,0,0,0
"1700116B05Rik",0,0,0,0,0,0
"1700119H24Rik",0,0,0,0,0,0
"1700119I11Rik",0,0,0,0,0,0
"1700120B22Rik",0,0,0,0,0,0
"1700120C14Rik",2.60006432,0.85902768,0,6.79125886666667,0.88598832,0.3220616
"1700120C18Rik",0,0,0,0,0,0
"1700120E14Rik",0,0,0,0,0,0
"1700120G07Rik",0,0,0,0,0,0
"1700120G11Rik",0,0,0,0,0,0
"1700120K04Rik",0,0,0,0,0.00257712,0
"1700120O09Rik",0,0,0,0,0,0
"1700121C08Rik",0,0,0,0,0,0
"1700121L03Rik",0,0,0,0,0,0
"1700121L16Rik",0,0,0,0,0,0
"1700121N20Rik",0,0,0,0,0,0
"1700122D07Rik",0,0,0,0,0,0
"1700122E12Rik",0,0,0,0,0,1.01333408
"1700122O11Rik",0,0,0,0,0,0
"1700123I01Rik",0,0,0,5.97333792,0,0
"1700123K08Rik",0,0,0,0,0,0
"1700123L14Rik",0,0,0,0,0,0
"1700123M08Rik",15.2666694,6.59129106666667,7.001525,4.0000024,0,0
"1700123O12Rik",0,0,0,0,0,0
"1700123O20Rik",641.31799348,562.492239906667,374.105317493333,399.944646253333,394.240546293333,395.580879946667
"1700123O21Rik",0,0,0,0,0,0
"1700124L16Rik",6.9866656,2.0266676,8.8668872,6.4384588,7.7750468,5.1333356
"1700125G02Rik",0,0,0,0,0,0
"1700125G22Rik",0,0,0,0,0,0
"1700125H03Rik",0,0,0,0,0,0
"1700125H20Rik",0,0,0,0,0,0
"1700126A01Rik",0,0,0,0,0,0
"1700126G02Rik",8.02263733333333,1.48484833333333,0,2.51750933333333,2.29093233333333,8.825019
"1700126H18Rik",0,0,0,0,0,0
"1700128A07Rik",0,0,0,0,0,0
"1700128E19Rik",0,0,0,0,0,0
"1700128F08Rik",0,0,0,0,0,0
"1700129C05Rik",0,0,0,0,0,0
"1700129L04Rik",0,0,0,0,0,0
"1810006J02Rik",0,0,0,0,0,0
"1810007C17Rik",0,0,0,0,0,0
"1810007D17Rik",0,0,0,0,0,0
"1810008B01Rik",0,0,0,0,1.08398934666667,0
"1810008I18Rik",0,0,0,0,0,0
"1810009A15Rik",285.582956826667,271.358169413333,171.686019173333,123.473086853333,153.05434364,124.767999786667
"1810009J06Rik",0,0,0,0,0,0
"1810010D01Rik",3.57332957333333,5.18666306666667,9.42667152,19.2533337733333,5.58666565333333,3.49333142666667
"1810010H24Rik",26.51998856,10.2933306666667,27.76000708,30.0666745066667,24.2000044,19.9066608
"1810010K12Rik",0,0,0,0,0,0
"1810011H11Rik",1027.50664596,930.14217084,520.61332948,794.25776372,593.42664584,697.87556356
"1810011O10Rik",24.8533338,21.1733238666667,259.8142992,107.799990933333,147.824927333333,177.372849533333
"1810012K08Rik",7.07216216,5.31773498666667,8.83689837333333,10.28153392,7.55354152,6.17392104
"1810012K16Rik",0,0,0,0,0,0
"1810013D15Rik",0,0,0,0,0,0
"1810013L24Rik",1608.96000437333,1423.6399648,1742.24006893333,1452.84669336,1584.76003978667,1508.10666930667
"1810014B01Rik",31.61607196,34.0780283066667,12.4988699733333,10.6595228666667,18.4030384266667,15.32724292
"1810017P11Rik",0,0,0,0,0,0
"1810018F18Rik",0,0,0,0,0,0
"1810019D21Rik",2.02667264,2.26666368,4.06667344,7.00389872,0,0
"1810019N24Rik",1.00000004,0,0,0,5.65334029333333,0
"1810020O05Rik",0,0,0,0,0,0
"1810021B22Rik",0,0,6.49333754666667,11.5200015466667,6.85333426666667,0
"1810022K09Rik",524.86158316,531.907597173333,401.385830106667,367.426604653333,304.921299453333,329.616421186667
"1810024B03Rik",11.11998328,11.63998928,13.73332704,7.98666368,3.9600152,7.95999776
"1810026B05Rik",972.66202252,834.227718813333,901.96569596,865.5179462,987.663519173333,856.020764666667
"1810026J23Rik",963.3193808,815.833440133333,976.1096968,1015.86513173333,715.6898856,611.102413733333
"1810030O07Rik",1154.37996945333,1119.4890608,880.3770936,861.88009088,859.554920373333,704.40779956
"1810032O08Rik",200.700155773333,159.746928693333,274.496260826667,321.394531853333,137.0423276,97.2123784666667
"1810034E14Rik",60.0666562,53.3066558666667,21.8666604666667,29.3733426,61.0933296,52.2133312666667
"1810037I17Rik",1592.6666368,1461.1733056,941.366649066667,964.7466656,864.420013333333,827.796539733333
"1810041H14Rik",0,0,0,0,0,0
"1810041L15Rik",0,0,0,0,0,0
"1810043G02Rik",367.53328184,328.73335808,303.737975893333,305.77334188,199.37337604,137.080018613333
"1810043H04Rik",274.293344013333,228.18666344,192.613318173333,184.95997516,170.413325546667,115.546679053333
"1810044D09Rik",5.82682896,2.81353176,7.00000056,8.98666488,6.81370056,9.0800028
"1810046K07Rik",0,0,0,0,0,0
"1810049J17Rik",10.23376816,5.63592568,14.98526568,9.46020768,5.57746112,4.19111
"1810053B23Rik",0,0,0,0,0,0
"1810055G02Rik",232.373350453333,228.653339066667,294.73332008,274.35999256,152.27999744,139.706681653333
"1810058I24Rik",633.206642733333,502.77329208,612.413336106667,588.186667146667,529.63995596,476.728874573333
"1810059C17Rik",0,0,0,0,0,0
"1810059H22Rik",0,0,0,1.99999632,0,1.75998984
"1810062G17Rik",0,0,0,0,0,0
"1810062O18Rik",2.63578310666667,6.33236896,0,8.91573764,3.51324450666667,0
"1810063I02Rik",0,0,0,0,0,0
"1810064F22Rik",0,0,0,0,0.99999912,0
"1810065E05Rik",0,0,0,0,0,0
"2010001A14Rik",8.86667096,0,10.40000292,0,0,7.34666596
"2010001K21Rik",19.8399980266667,9.46666958666667,20.1866633466667,17.0000034266667,9.07999825333333,5.97333641333333
"2010003K11Rik",0,0,0,0,0,0
"2010005H15Rik",10.4066726933333,0,0,0,0,0
"2010007H06Rik",0,0,4.05331389333333,2.05333344,0,0
"2010008C14Rik",30.30666448,29.70666708,19.8933314666667,17.97333188,22.8399959066667,23.5733313333333
"2010009K17Rik",0,0,0,4.42786176,0,0
"2010010A06Rik",0,0,0,0,0,0
"2010013B24Rik",0,0,0,0,0,0
"2010015M23Rik",9.99999572,4.22666684,3.20000310666667,7.65332890666667,6.01333670666667,0
"2010016I18Rik",278.950813546667,182.92775388,97.5199942933333,145.63005332,401.58731744,286.540393093333
"2010103J01Rik",0,2.00474944,4.38700218666667,3.12740933333333,1.21764746666667,0
"2010106C02Rik",0,0,0,0,0,0
"2010106E10Rik",0,0,0,0,0,0
"2010107E04Rik",1194.3799954,1171.27335406667,782.733336066667,728.3532952,654.086652733333,538.153337933333
"2010107G12Rik",0,0,0,4.89333894666667,2.026665,0
"2010107G23Rik",16.0133418,6.96000077333333,10.8533339066667,13.4266628266667,7.05333321333333,5.89334094666667
"2010109A12Rik",7.63999746666667,6.53333497333333,5.0799966,11.4399984933333,6.89333033333333,8.01332806666667
"2010109I03Rik",1.60798317333333,0,0,0,0,0
"2010109P13Rik",0,0,0,0,0,0
"2010110E17Rik",0,0.98667164,0,0,0,0
"2010110G14Rik",0,0,0,0,0,0
"2010110K18Rik",38.56001376,53.11998504,0,5.026656,5.053344,4.84
"2010111I01Rik",458.558351466667,524.503697133333,867.353368453333,1004.94517624,321.098068826667,291.372418386667
"2010204K13Rik",3.9733314,5.0400042,6.0533352,9.05333482666667,0,0
"2010300C02Rik",0,0,0,0,0,0
"2010300F17Rik",0,0,0,0,0,0
"2010308F09Rik",0,0,0,0,0,0
"2010309G21Rik",0,0,0,0,0,0
"2010310C07Rik",5.02666416,0,6.3733456,3.97332096,3.01332136,0
"2010315B03Rik",315.333335,265.853304453333,188.47998944,218.35999224,260.326673893333,274.31998088
"2010320M18Rik",54.2399923466667,60.20000736,51.02666368,56.53334172,53.3066673466667,33.06666548
"2010320O07Rik",0,0,0,0,0,0
"2200002A13Rik",0,0,0,0,0,0
"2200002D01Rik",5.08698090666667,3.06345133333333,0,11.00828788,0,0
"2200002J24Rik",0,0,0,0,0,0
"2200007N16Rik",2.01333402666667,0.279999066666667,0.986665493333333,0.133333946666667,0,0
"2210008F06Rik",11.18666816,4.05333069333333,10.0133329333333,5.23999616,18.0533286933333,8.95999872
"2210010C04Rik",0,0,0,0,0,0
"2210011C24Rik",2.01333225333333,3.92995092,0,0,2.23999402666667,0
"2210011K15Rik",0,0,0,0,0,0
"2210013O21Rik",255.279991226667,239.98666148,286.480004026667,257.00003652,229.613331706667,237.14666908
"2210016F16Rik",1146.49999789333,1057.62671426667,719.319973653333,941.41333024,746.86668208,655.000008986667
"2210016L21Rik",487.5200134,434.54668076,322.848863053333,350.782218013333,312.960013613333,299.37999768
"2210017I01Rik",0,0,0,0,0,0
"2210019I11Rik",0,0,0,0,0,0
"2210404O09Rik",214.325370386667,184.444725173333,157.403966426667,149.9579392,163.795696026667,147.386832853333
"2210406H18Rik",100.079996586667,68.9466591466667,62.66666288,40.2400042133333,56.1866652266667,46.91998848
"2210406O10Rik",1.826664,2.63999428,1.86666256,0,0,0
"2210407C18Rik",0,0,0,0,0,0
"2210408F21Rik",53.4933329333333,36.1066813066667,59.5066685733333,24.21333996,45.44000964,25.6799955466667
"2210408I21Rik",43.08002816,53.5066658666667,42.5599907466667,49.69332152,32.8133458666667,35.6666538666667
"2210409E12Rik",0,0,0,0,0,0
"2210411M09Rik",0,2.75804990666667,0,6.28312165333333,0,0
"2210412B16Rik",0,5.02666592,0,0,2.34666896,3.0133316
"2210414B05Rik",0,0,0,0,0,0
"2210417A02Rik",0,0,0,1.999998,5.90667,0
"2210418O10Rik",131.432712706667,16.63513,63.8606458266667,56.9609158533333,99.4843690933333,88.3735819733333
"2210420H20Rik",0,0,0,0,0,0
"2300002M23Rik",0,0,0,0,0,0
"2300003K06Rik",0,0,0,0,0,0
"2300009A05Rik",93.51089188,40.71033436,94.0802662666667,99.5267265066667,78.97100596,69.5596128266667
"2310001H17Rik",109.933340146667,75.5466623333333,99.5466942266667,109.759985933333,114.493338133333,80.3333219066667
"2310001K20Rik",0,0,0,0,0,0
"2310001K24Rik",0,0,0.28566936,1.16777556,0.3767778,0
"2310002F09Rik",0,0,1.82666432,0,0,1.83853696
"2310002L09Rik",0,0,0,0,0,0
"2310003L06Rik",0,0,0,0,0,0
"2310005A03Rik",0,0,0,0,0,0
"2310005E17Rik",0,0,0,0,0,0
"2310007B03Rik",0,0,3.40000642666667,0,0,0
"2310008N11Rik",0,0,0,0,0,0
"2310009A05Rik",124.98655084,90.7319910933333,69.457784,59.9298483866667,83.9663018133333,93.12652996
"2310009B15Rik",33.7533229066667,49.7399908666667,33.5799953466667,38.33332344,18.33333588,19.5666678666667
"2310010J17Rik",20.65333352,9.45332809333333,0,12.2399974666667,11.8133316,11.5333312933333
"2310011J03Rik",884.7333528,738.933302053333,732.386640133333,850.560026466667,664.19998444,516.240007533333
"2310014F06Rik",0,0,0,0,0,0
"2310015A10Rik",71.6000097466667,61.8533108133333,78.4799755466667,57.5733257066667,83.7266880266667,73.2533453733333
"2310015D24Rik",0,0,0,0,0,0
"2310015K22Rik",0,0,0,0,0,0
"2310016D03Rik",0,0,0,0,0,0
"2310016D23Rik",0,0,0,0,0,0
"2310016G11Rik",0,0,0,0,0,0
"2310020H05Rik",0,0,0,0,0,0
"2310022A10Rik",1230.99323008,1159.53063582667,925.893409733333,1303.54664096,861.41325248,769.946624493333
"2310022B05Rik",359.72002024,337.0800048,291.35997828,243.99998,283.3600056,226.50666948
"2310026I22Rik",0,0,0,0,0,0
"2310026L22Rik",0,0,1.81333333333333,0,0,0
"2310030A07Rik",0,0,0,0,0,0
"2310030G06Rik",0,0,0,0,0,0
"2310031A07Rik",0,12.5927208,23.48082,25.5094884,0,12.62151
"2310033P09Rik",396.8604794,299.282787933333,243.032084266667,293.283140066667,312.3088672,264.8043704
"2310034C09Rik",0,0,0,0,0,0
"2310034G01Rik",9.14696437333333,12.3733323066667,14.60000168,32.7999987733333,15.2133319333333,8.37333334666667
"2310034O05Rik",0,0,0,0,0,0
"2310035C23Rik",1041.97335462667,833.613337013333,1446.83343833333,1539.39327225333,870.153251933333,786.639935413333
"2310036O22Rik",2398.51327525333,2541.78670269333,1697.16001224,1802.36674258667,1602.10666293333,1445.17331141333
"2310039H08Rik",114.7200024,109.52000048,46.1066672,54.03999712,55.0133381066667,44.0266684933333
"2310039L15Rik",0,0,0,0.63555432,0,0
"2310040G07Rik",0,0,3.29333378666667,1.01333450666667,1.89333701333333,1.91999808
"2310040G24Rik",36.6533340133333,15.7999973333333,28.0266602133333,21.599994,42.68000392,29.893331
"2310043L19Rik",0,0,0,0,0,0
"2310043M15Rik",19.49244844,13.1199510666667,26.5249708133333,32.4445098533333,31.0628161066667,17.9556203466667
"2310043O21Rik",0,0,0,0,0,0
"2310043P16Rik",10.7333453466667,13.89335904,13.1066544666667,11.0666456266667,15.0199874666667,22.61334508
"2310044K18Rik",0,0,0,0,0,0
"2310046K23Rik",0,0,0,0,0,0
"2310047D07Rik",10.8800004133333,11.042934,0,0,7.46666470666667,0
"2310050C09Rik",0,0,0,0,0,0
"2310057J18Rik",0,0,0,0,0,0
"2310057M21Rik",300.719985253333,278.226649226667,206.453377573333,249.02665452,206.33333348,142.91995592
"2310057N15Rik",0,0,0,0,0,0
"2310058D17Rik",22.2386274,17.36000464,8.08000688,27.436838,14.63420376,17.40772088
"2310061I04Rik",467.403492853333,384.938716826667,242.22891052,257.332790893333,406.05328388,329.53234164
"2310061N02Rik",0,0,0,0,0,0.99999536
"2310065F04Rik",0,0,0,0,0,0
"2310068J16Rik",7.76701984,7.15638810666667,12.67480848,5.36678528,7.71888266666667,6.05797034666667
"2310069B03Rik",0,0,0,0,0,0
"2310069G16Rik",0,0,0,0,0,0
"2310074N15Rik",2.013332,1.27999648,2.013332,0,1.00000016,0
"2310075C17Rik",0,0,0,0,0,0
"2310079G19Rik",0,0,0,0,0,0
"2310081O03Rik",0,0,0,0,0,0
"2410002F23Rik",794.442986226667,639.80888824,1455.28477722667,1623.10419268,592.847691426667,467.93258604
"2410003L11Rik",23.29333568,14.66666976,0,0,0,5.86666752
"2410004B18Rik",406.053321693333,340.960012573333,247.706672946667,280.733345533333,292.11999668,281.466670773333
"2410004I01Rik",0,0,2.99999214666667,0,0,0.999992106666667
"2410004P03Rik",63.3119801866667,50.99201176,94.5066821333333,87.0133265466667,91.5599833066667,84.9933369333333
"2410006H16Rik",386.1200112,240.67775424,562.89312464,333.2687512,432.76885344,410.43330944
"2410012E07Rik",0,0,0,0,0,0
"2410015M20Rik",1098.73997366667,1044.31997633333,709.677722466667,701.526672,588.826654266667,495.7333322
"2410016O06Rik",356.15999192,321.77335616,254.89333792,290.25334472,239.62666472,230.1466664
"2410017I17Rik",0,0,0,0,0,0
"2410018L13Rik",13.1491206133333,15.45782312,15.2918019466667,17.6711836666667,19.50643364,13.2275645333333
"2410021H03Rik",0,0,0,0,0,0
"2410022M11Rik",39.5200134,30.019977,64.7199882,66.9866436,40.7266542,41.5266588
"2410024N13Rik",0,0,0,0,0,0
"2410080I02Rik",0,0,0,0,0,0
"2410089E03Rik",699.02664268,563.160007733333,763.06003556,584.62676768,686.300052746667,561.913288906667
"2410124H12Rik",0,0,0,0,0,0
"2410131K14Rik",484.07998296,425.3199888,455.78662752,568.2133268,382.67998104,360.82663624
"2410137M14Rik",0,0,0,0,0,0
"2410141K09Rik",0,0,0,0,0,0
"2410152P15Rik",0,0,0,0,0,0
"2500002B13Rik",13.0000106133333,22.3466545866667,3.70666912,3.97332114666667,10.8533204266667,17.0000004533333
"2500004C02Rik",22.0159901866667,24.01334416,8.09332506666667,12.10665872,18.0400091733333,22.09332736
"2510002D24Rik",189.493371946667,181.906675493333,130.186664013333,115.46666956,193.960007933333,113.8578002
"2510009E07Rik",651.053296746667,697.306556213333,433.013311626667,699.920022186667,392.8533656,399.946636
"2510016D11Rik",1.45353166666667,1.7866718,9.53332906666667,3.03999893333333,2.9999948,3.94667173333333
"2510017J16Rik",21.75999124,6.05334008,23.90667024,10.43999168,13.28000716,11.97334104
"2510039O18Rik",3189.65987056,2839.43988982667,3590.93331094667,3552.57332081333,2717.66004816,2230.20666198667
"2510046G10Rik",2.71368544,3.37087184,2.01010549333333,0.12051936,2.67692272,0.73827968
"2600006K01Rik",15.8108261866667,16.2502668,10.1724287466667,10.3486286666667,20.7795177066667,7.05395824
"2600014E21Rik",0,0,0,0,0,0
"2610001A08Rik",0,0,0,0,0.4133278,0
"2610001J05Rik",1081.44013013333,855.146596653333,885.30666456,850.706600893333,789.040049506667,710.05336188
"2610002M06Rik",693.026625613333,620.46670148,515.5533556,523.66440128,564.00002664,588.90665264
"2610005L07Rik",336.731157733333,276.706317053333,623.276499693333,508.61428368,257.66831212,239.3848854
"2610008E11Rik",222.693332173333,192.199986706667,113.1866476,109.786644373333,205.533347066667,163.13333668
"2610011E03Rik",0,0,0,0,0,0
"2610012C04Rik",2.02667212,0,0,0,6.05333652,6.55999432
"2610016A17Rik",0,0,0,0,0,0
"2610020C07Rik",66.029652,44.211414,57.956418,68.161509,37.361025,30.130464
"2610020F03Rik",0,0,0,0,0,0
"2610020H08Rik",698.082658813333,554.474057053333,283.213311386667,307.282696426667,349.088523986667,287.706654373333
"2610021A01Rik",320.293344293333,251.586660666667,129.22000248,225.720019333333,247.066667866667,196.353339466667
"2610024D14Rik",3.02666728,1.01333176,0.99999984,2.77333336,3.01333144,5.25333312
"2610027F03Rik",0,0,0,0,0,0
"2610027K06Rik",4.8039496,0,5.04906988,2.53143476,1.02324656,1.82419504
"2610028E06Rik",0,0,0,0,0,0
"2610028H24Rik",0,0,0,0,0,0
"2610034O05Rik",0,0,0,0,0,0
"2610035D17Rik",10.06667008,5.01333549333333,6.05333673333333,2.46666865333333,12.6533360133333,14.8666605333333
"2610035F20Rik",0,0,0,0,0,0
"2610037D02Rik",32.12000784,40.69334592,27.00001296,18.1066752,60.58667268,53.13333348
"2610042L04Rik",0,0,0,0,0,0
"2610044O15Rik8",91.88001024,153.459986906667,77.89332744,128.55332192,79.5733248,134.10669412
"2610105M22Rik",0,1.01333326666667,0,0,0,0
"2610203C20Rik",0,0,0,0,0,0
"2610203C22Rik",27.6201136133333,30.2080364266667,27.6948689466667,35.69844068,25.79132336,16.7545162666667
"2610204G07Rik",0,0,0,0,5.06667306666667,0
"2610206C17Rik",0.614777573333333,0,0,3.34517386666667,0,1.79568438666667
"2610300A13Rik",0,0,0,0,0,0
"2610301B20Rik",299.73332016,338.266657986667,223.853324866667,278.133343266667,196.506680093333,187.253332213333
"2610303G11Rik",0,0,0,0,0,0
"2610305D13Rik",133.4689564,95.8378894133333,68.62859192,104.722593173333,65.51497184,64.7956538666667
"2610306M01Rik",29.7866675733333,21.7066661333333,14.1333267733333,16.02666856,16.9999938133333,28.14667072
"2610306O10Rik",5.42666928,7.94666496,1.93333248,10.03999872,3.44000304,7.5733368
"2610307P16Rik",0,0,0.960058,0,0,0
"2610316D01Rik",0,0,0,0,0,0
"2610318N02Rik",52.6200026,62.2733356666667,19.2733376,51.7666664133333,12.1333402666667,0
"2610507B11Rik",6137.34398872,5790.59319742667,4082.71316762667,4533.03326049333,3824.45369324,3424.32717425333
"2610507I01Rik",165.413336533333,135.093333333333,51.68,30.0799904,170.519991466667,143.520002133333
"2610509F24Rik",0,0,0,0,0,0
"2610524H06Rik",62.9999957333333,55.0266724133333,28.9600049733333,18.1333327733333,24.1200016133333,17.9866614133333
"2610528A11Rik",4.01333088,0,0,0,0,0
"2610528J11Rik",0,0,0,0,0,0
"2700012I20Rik",7.78666512,8.0800008,7.5466632,3.66666864,4.0266624,3.03999696
"2700016F22Rik",0,2.11363553333333,2.12762293333333,0,0,0
"2700029L08Rik",7.01332613333333,5.02666893333333,10.0533378666667,4.0133382,5.6599982,6.61334206666667
"2700029M09Rik",1461.37338096,1566.50667773333,630.853355,555.90670984,515.186596853333,440.493356226667
"2700033N17Rik",0,0,0,0,0,0
"2700038G22Rik",50.0933314133333,33.9332764666667,23.5933236933333,21.9666573066667,15.1466638266667,5.98665833333333
"2700046A07Rik",1.98667758666667,0,0,0,0,0
"2700046G09Rik",7.61395556,0,0,0,5.02666744,4.04001072
"2700049A03Rik",465.78670328,430.393414866667,188.81338608,131.10663636,202.1466324,221.29336016
"2700060E02Rik",1477.97777226667,1437.1010052,1304.110896,1112.165434,1002.996662,958.640875066667
"2700062C07Rik",135.886677333333,131.959997866667,141.820002133333,158.6533312,113.993332266667,95.42
"2700068H02Rik",0,0,0,0,0,0
"2700069I18Rik",0,0,0,0,0,0
"2700078F05Rik",0,0,0,0,0,0
"2700080J24Rik",0,0,0,0,0,0
"2700081O15Rik",75.1866619333333,66.4133104533333,56.26669616,77.4133482133333,32.7933685333333,14.1999828933333
"2700089I24Rik",0,0,0,0,0,0
"2700094K13Rik",1274.75983513333,1178.14659624,297.840014386667,251.213347346667,314.02668032,220.320028546667
"2700097O09Rik",171.011491933333,190.568901,131.924460533333,131.306652533333,120.4222218,114.6044642
"2700099C18Rik",258.859990186667,286.410809426667,39.7230379733333,49.2806481066667,83.54186376,31.33496984
"2810001G20Rik",27.21333548,20.36000512,6.05333352,6.8266642,30.16000192,7.97333058666667
"2810002D19Rik",78.8803264,49.4355104,20.6921552,14.4674352,51.0291584,39.8621984
"2810004N23Rik",591.551427413333,583.43999032,365.82114912,488.24948872,280.615689653333,279.595147146667
"2810006K23Rik",381.226266133333,372.142867266667,102.187134906667,100.6315826,176.462312786667,198.52255752
